sentences/sentence/0/text,sentences/sentence/0/_id,sentences,aspects,polarity,sentences/sentence/1/_id,sentences,aspects,polarity,sentences/sentence/2/_id,sentences/sentence/3/text,sentences/sentence/3/Opinions/Opinion/0/_category,sentences/sentence/3/Opinions/Opinion/0/_polarity,sentences/sentence/3/Opinions/Opinion/1/_category,sentences/sentence/3/Opinions/Opinion/1/_polarity,sentences/sentence/3/_id,sentences/sentence/4/text,sentences/sentence/4/Opinions/Opinion/0/_category,sentences/sentence/4/Opinions/Opinion/0/_polarity,sentences/sentence/4/_id,sentences/sentence/5/text,sentences/sentence/5/Opinions/Opinion/0/_category,sentences/sentence/5/Opinions/Opinion/0/_polarity,sentences/sentence/5/Opinions/Opinion/1/_category,sentences/sentence/5/Opinions/Opinion/1/_polarity,sentences/sentence/5/_id,sentences/sentence/6/text,sentences/sentence/6/Opinions/Opinion/0/_category,sentences/sentence/6/Opinions/Opinion/0/_polarity,sentences/sentence/6/_id,sentences/sentence/7/text,sentences/sentence/7/_id,sentences/sentence/7/_OutOfScope,sentences/sentence/8/text,sentences/sentence/8/Opinions/Opinion/0/_category,sentences/sentence/8/Opinions/Opinion/0/_polarity,sentences/sentence/8/Opinions/Opinion/1/_category,sentences/sentence/8/Opinions/Opinion/1/_polarity,sentences/sentence/8/_id,_rid,sentences/sentence/0/Opinions/Opinion/0/_category,sentences/sentence/0/Opinions/Opinion/0/_polarity,sentences/sentence/0/Opinions/Opinion/1/_category,sentences/sentence/0/Opinions/Opinion/1/_polarity,sentences/sentence/2/Opinions/Opinion/1/_category,sentences/sentence/2/Opinions/Opinion/1/_polarity,sentences/sentence/0/_OutOfScope,sentences/sentence/1/Opinions/Opinion/1/_category,sentences/sentence/1/Opinions/Opinion/1/_polarity,sentences/sentence/1/Opinions/Opinion/2/_category,sentences/sentence/1/Opinions/Opinion/2/_polarity,sentences/sentence/2/Opinions/Opinion/2/_category,sentences/sentence/2/Opinions/Opinion/2/_polarity,sentences/sentence/7/Opinions/Opinion/0/_category,sentences/sentence/7/Opinions/Opinion/0/_polarity,sentences/sentence/9/text,sentences/sentence/9/Opinions/Opinion/0/_category,sentences/sentence/9/Opinions/Opinion/0/_polarity,sentences/sentence/9/_id,sentences/sentence/10/text,sentences/sentence/10/_id,sentences/sentence/11/text,sentences/sentence/11/Opinions/Opinion/0/_category,sentences/sentence/11/Opinions/Opinion/0/_polarity,sentences/sentence/11/_id,sentences/sentence/12/text,sentences/sentence/12/Opinions/Opinion/0/_category,sentences/sentence/12/Opinions/Opinion/0/_polarity,sentences/sentence/12/_id,sentences/sentence/13/text,sentences/sentence/13/Opinions/Opinion/0/_category,sentences/sentence/13/Opinions/Opinion/0/_polarity,sentences/sentence/13/_id,sentences/sentence/14/text,sentences/sentence/14/Opinions/Opinion/0/_category,sentences/sentence/14/Opinions/Opinion/0/_polarity,sentences/sentence/14/_id,sentences/sentence/15/text,sentences/sentence/15/Opinions/Opinion/0/_category,sentences/sentence/15/Opinions/Opinion/0/_polarity,sentences/sentence/15/_id,sentences/sentence/0/Opinions/Opinion/2/_category,sentences/sentence/0/Opinions/Opinion/2/_polarity,sentences/sentence/0/Opinions/Opinion/3/_category,sentences/sentence/0/Opinions/Opinion/3/_polarity,sentences/sentence/1/_OutOfScope,sentences/sentence/2/_OutOfScope,sentences/sentence/4/Opinions/Opinion/1/_category,sentences/sentence/4/Opinions/Opinion/1/_polarity,sentences/sentence/5/_OutOfScope,sentences/sentence/9/Opinions/Opinion/1/_category,sentences/sentence/9/Opinions/Opinion/1/_polarity,sentences/sentence/10/Opinions/Opinion/0/_category,sentences/sentence/10/Opinions/Opinion/0/_polarity,sentences/sentence/6/_OutOfScope,sentences/sentence/3/_OutOfScope,sentences/sentence/3/Opinions/Opinion/2/_category,sentences/sentence/3/Opinions/Opinion/2/_polarity,sentences/sentence/4/Opinions/Opinion/2/_category,sentences/sentence/4/Opinions/Opinion/2/_polarity,sentences/sentence/10/Opinions/Opinion/1/_category,sentences/sentence/10/Opinions/Opinion/1/_polarity,sentences/sentence/10/Opinions/Opinion/2/_category,sentences/sentence/10/Opinions/Opinion/2/_polarity,sentences/sentence/12/Opinions/Opinion/1/_category,sentences/sentence/12/Opinions/Opinion/1/_polarity,sentences/sentence/13/Opinions/Opinion/1/_category,sentences/sentence/13/Opinions/Opinion/1/_polarity,sentences/sentence/1/Opinions/Opinion/3/_category,sentences/sentence/1/Opinions/Opinion/3/_polarity,sentences/sentence/6/Opinions/Opinion/1/_category,sentences/sentence/6/Opinions/Opinion/1/_polarity,sentences/sentence/7/Opinions/Opinion/1/_category,sentences/sentence/7/Opinions/Opinion/1/_polarity,sentences/sentence/11/Opinions/Opinion/1/_category,sentences/sentence/11/Opinions/Opinion/1/_polarity,sentences/sentence/11/Opinions/Opinion/2/_category,sentences/sentence/11/Opinions/Opinion/2/_polarity,sentences/sentence/15/Opinions/Opinion/1/_category,sentences/sentence/15/Opinions/Opinion/1/_polarity,sentences/sentence/16/text,sentences/sentence/16/Opinions/Opinion/0/_category,sentences/sentence/16/Opinions/Opinion/0/_polarity,sentences/sentence/16/_id,sentences/sentence/17/text,sentences/sentence/17/_id,sentences/sentence/2/Opinions/Opinion/3/_category,sentences/sentence/2/Opinions/Opinion/3/_polarity,sentences/sentence/3/Opinions/Opinion/3/_category,sentences/sentence/3/Opinions/Opinion/3/_polarity,sentences/sentence/6/Opinions/Opinion/2/_category,sentences/sentence/6/Opinions/Opinion/2/_polarity,sentences/sentence/4/_OutOfScope,sentences/sentence/12/_OutOfScope,sentences/sentence/5/Opinions/Opinion/2/_category,sentences/sentence/5/Opinions/Opinion/2/_polarity,sentences/sentence/8/Opinions/Opinion/2/_category,sentences/sentence/8/Opinions/Opinion/2/_polarity,sentences/sentence/4/Opinions/Opinion/3/_category,sentences/sentence/4/Opinions/Opinion/3/_polarity,sentences/sentence/8/_OutOfScope,sentences/sentence/17/Opinions/Opinion/0/_category,sentences/sentence/17/Opinions/Opinion/0/_polarity,sentences/sentence/18/text,sentences/sentence/18/Opinions/Opinion/0/_category,sentences/sentence/18/Opinions/Opinion/0/_polarity,sentences/sentence/18/_id,sentences/sentence/19/text,sentences/sentence/19/Opinions/Opinion/0/_category,sentences/sentence/19/Opinions/Opinion/0/_polarity,sentences/sentence/19/_id,sentences/sentence/20/text,sentences/sentence/20/_id,sentences/sentence/21/text,sentences/sentence/21/Opinions/Opinion/0/_category,sentences/sentence/21/Opinions/Opinion/0/_polarity,sentences/sentence/21/_id,sentences/sentence/22/text,sentences/sentence/22/Opinions/Opinion/0/_category,sentences/sentence/22/Opinions/Opinion/0/_polarity,sentences/sentence/22/_id,sentences/sentence/23/text,sentences/sentence/23/_id,sentences/sentence/24/text,sentences/sentence/24/Opinions/Opinion/0/_category,sentences/sentence/24/Opinions/Opinion/0/_polarity,sentences/sentence/24/_id,sentences/sentence/25/text,sentences/sentence/25/Opinions/Opinion/0/_category,sentences/sentence/25/Opinions/Opinion/0/_polarity,sentences/sentence/25/Opinions/Opinion/1/_category,sentences/sentence/25/Opinions/Opinion/1/_polarity,sentences/sentence/25/_id,sentences/sentence/1/Opinions/Opinion/4/_category,sentences/sentence/1/Opinions/Opinion/4/_polarity,sentences/sentence/23/Opinions/Opinion/0/_category,sentences/sentence/23/Opinions/Opinion/0/_polarity,sentences/sentence/9/_OutOfScope,sentences/sentence/10/_OutOfScope,sentences/sentence/13/Opinions/Opinion/2/_category,sentences/sentence/13/Opinions/Opinion/2/_polarity,sentences/sentence/13/Opinions/Opinion/3/_category,sentences/sentence/13/Opinions/Opinion/3/_polarity,sentences/sentence/13/Opinions/Opinion/4/_category,sentences/sentence/13/Opinions/Opinion/4/_polarity,sentences/sentence/14/Opinions/Opinion/1/_category,sentences/sentence/14/Opinions/Opinion/1/_polarity,sentences/sentence/13/_OutOfScope,sentences/sentence/7/Opinions/Opinion/2/_category,sentences/sentence/7/Opinions/Opinion/2/_polarity,sentences/sentence/16/_OutOfScope,sentences/sentence/20/_OutOfScope,sentences/sentence/17/_OutOfScope,sentences/sentence/9/Opinions/Opinion/2/_category,sentences/sentence/9/Opinions/Opinion/2/_polarity,sentences/sentence/11/_OutOfScope,sentences/sentence/14/_OutOfScope,sentences/sentence/2/Opinions/Opinion/4/_category,sentences/sentence/2/Opinions/Opinion/4/_polarity
Great price and computer!,B00KMRGF28_285_AULBCYLXY34W9:0,"I bought this laptop computer for my parents, they only access their facebook and e-mail accounts, see family pictures, etc.",,,B00KMRGF28_285_AULBCYLXY34W9:1,They loved it.,LAPTOP#GENERAL,positive,B00KMRGF28_285_AULBCYLXY34W9:2,"It's easy to operate and it's very light (my parents are almost 60 yo, they can't carry a heavy computer while traveling).",LAPTOP#USABILITY,positive,LAPTOP#DESIGN_FEATURES,positive,B00KMRGF28_285_AULBCYLXY34W9:3,"But here's something I hadn't realized before buying it: there isn't an optical drive, which means NO CDs or DVDs!",LAPTOP#DESIGN_FEATURES,negative,B00KMRGF28_285_AULBCYLXY34W9:4,,,,,,,,,,,,,,,,,,,,B00KMRGF28_285_AULBCYLXY34W9,LAPTOP#PRICE,positive,LAPTOP#GENERAL,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAPTOP#PORTABILITY,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This product was DOA.,B00KMRGF28_284_A3FA96H7RRL740:0,Fired up and worked for the first day and then the display died on my wife while she was taking a timed test.,DISPLAY#QUALITY,negative,B00KMRGF28_284_A3FA96H7RRL740:1,Would not recommend.,LAPTOP#GENERAL,negative,B00KMRGF28_284_A3FA96H7RRL740:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B00KMRGF28_284_A3FA96H7RRL740,LAPTOP#QUALITY,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pretty good laptop.,B00KMRGF28_278_ARETX4KDPRVUN:0,Good for basic stuff.,LAPTOP#MISCELLANEOUS,positive,B00KMRGF28_278_ARETX4KDPRVUN:1,Don't try to use to play any pc games or anything.,LAPTOP#MISCELLANEOUS,negative,B00KMRGF28_278_ARETX4KDPRVUN:2,Just for simple web browsing and media streaming.,LAPTOP#MISCELLANEOUS,neutral,,,B00KMRGF28_278_ARETX4KDPRVUN:3,Pretty premium feel for the low price.,LAPTOP#QUALITY,positive,B00KMRGF28_278_ARETX4KDPRVUN:4,,,,,,,,,,,,,,,,,,,,B00KMRGF28_278_ARETX4KDPRVUN,LAPTOP#GENERAL,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAPTOP#PRICE,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I have so much trouble turning the computer on.,B00KMRGF28_258_A2TSDHTJ0H7733:0,It comes on for seconds then shuts itself off.,LAPTOP#OPERATION_PERFORMANCE,negative,B00KMRGF28_258_A2TSDHTJ0H7733:1,"My mistake was to not research this one, no DVD and no place to insert my ad card to download pictures.",LAPTOP#DESIGN_FEATURES,negative,B00KMRGF28_258_A2TSDHTJ0H7733:2,I was in a big hurry to buy a computer just to produce a newsletter for my job.,,,,,B00KMRGF28_258_A2TSDHTJ0H7733:3,I should have waited to find a higher quality computer.,LAPTOP#QUALITY,negative,B00KMRGF28_258_A2TSDHTJ0H7733:4,,,,,,,,,,,,,,,,,,,,B00KMRGF28_258_A2TSDHTJ0H7733,LAPTOP#OPERATION_PERFORMANCE,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"i'm very happy,this laptop is beatifull, is'nt slow at all.",B00KMRGF28_163_A2D8S1LRNDVO7T:0,"but it doesn't have a cd unit, anyway the other thing is that the laptop does not have an ethernet port for cable connecting.",LAPTOP#DESIGN_FEATURES,negative,B00KMRGF28_163_A2D8S1LRNDVO7T:1,just wifi....,LAPTOP#CONNECTIVITY,negative,B00KMRGF28_163_A2D8S1LRNDVO7T:2,"the screen is big, and everything was as described",DISPLAY#DESIGN_FEATURES,positive,LAPTOP#GENERAL,positive,B00KMRGF28_163_A2D8S1LRNDVO7T:3,,,,,,,,,,,,,,,,,,,,,,,,B00KMRGF28_163_A2D8S1LRNDVO7T,LAPTOP#GENERAL,positive,LAPTOP#DESIGN_FEATURES,positive,,,,LAPTOP#CONNECTIVITY,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAPTOP#OPERATION_PERFORMANCE,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"For everyday use, you can't really go wrong with this laptop.",B00KMRGF28_185_A1JE1DCYMIWKJ4:0,"If, like me, you will be paying bills, occasionally reading the news, or just buying stuff on line, Then this is a winner.",LAPTOP#MISCELLANEOUS,positive,B00KMRGF28_185_A1JE1DCYMIWKJ4:1,"If you are a gamer or need it for heavy computer use, get something else.",LAPTOP#MISCELLANEOUS,negative,B00KMRGF28_185_A1JE1DCYMIWKJ4:2,It's a good starter computer that is extremely light on the wallet.,LAPTOP#MISCELLANEOUS,positive,LAPTOP#PRICE,positive,B00KMRGF28_185_A1JE1DCYMIWKJ4:3,"Like i said, Good for basic stuff and as a starter.",LAPTOP#MISCELLANEOUS,positive,B00KMRGF28_185_A1JE1DCYMIWKJ4:4,Still getting use to Window 8.,OS#USABILITY,neutral,,,B00KMRGF28_185_A1JE1DCYMIWKJ4:5,Has a built in camera which i do not use.,LAPTOP#DESIGN_FEATURES,neutral,B00KMRGF28_185_A1JE1DCYMIWKJ4:6,Sturdy but only for typical wear and tear.,B00KMRGF28_185_A1JE1DCYMIWKJ4:7,,,,,,,,B00KMRGF28_185_A1JE1DCYMIWKJ4,LAPTOP#MISCELLANEOUS,positive,,,,,,,,,,,,LAPTOP#QUALITY,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Can not believe the price!,B00KMRGF28_208_A2O3P3SPKVXD1W:0,"Amazing computer,  perfect for school.",LAPTOP#GENERAL,positive,B00KMRGF28_208_A2O3P3SPKVXD1W:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B00KMRGF28_208_A2O3P3SPKVXD1W,LAPTOP#PRICE,positive,,,,,,LAPTOP#MISCELLANEOUS,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I've had my Lenovo for a little over a month now and it does everything i want it to do and more.,B00FU83YWS_201_A14L9PF5EWEZUN:0,i really have nothing negative to say about it.,LAPTOP#GENERAL,positive,B00FU83YWS_201_A14L9PF5EWEZUN:1,The keyboard is a little wonky with having to use the Function button to get the F-keys but with how infrequently i use those it is a non-issue.,KEYBOARD#DESIGN_FEATURES,negative,B00FU83YWS_201_A14L9PF5EWEZUN:2,it is a great value for what you get.,LAPTOP#GENERAL,positive,LAPTOP#PRICE,positive,B00FU83YWS_201_A14L9PF5EWEZUN:3,i can run somewhat modern games like Skyrim and Fallout New Vegas with no issues.,LAPTOP#MISCELLANEOUS,positive,B00FU83YWS_201_A14L9PF5EWEZUN:4,,,,,,,,,,,,,,,,,,,,B00FU83YWS_201_A14L9PF5EWEZUN,LAPTOP#GENERAL,positive,,,KEYBOARD#USABILITY,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I get giddy every time I use this thing.,B0096VDM8G_56_A2VQJTD3UB6YZ9:0,It is a thing of beauty and fast enough.,LAPTOP#DESIGN_FEATURES,positive,B0096VDM8G_56_A2VQJTD3UB6YZ9:1,What's fast enough?,,,B0096VDM8G_56_A2VQJTD3UB6YZ9:2,When you click and don't wait.,LAPTOP#OPERATION_PERFORMANCE,positive,,,B0096VDM8G_56_A2VQJTD3UB6YZ9:3,"Waiting is horrible, and not waiting is the best thing on earth.",,,B0096VDM8G_56_A2VQJTD3UB6YZ9:4,"So yes, it is ridiculously fast.",LAPTOP#OPERATION_PERFORMANCE,positive,,,B0096VDM8G_56_A2VQJTD3UB6YZ9:5,The battery will get you from LA to NY no problem.,BATTERY#OPERATION_PERFORMANCE,positive,B0096VDM8G_56_A2VQJTD3UB6YZ9:6,,,,,,,,,,B0096VDM8G_56_A2VQJTD3UB6YZ9,LAPTOP#GENERAL,positive,,,,,,LAPTOP#OPERATION_PERFORMANCE,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THE 8.1.WAY DIFFERENT THAN MY OTHER COMPUTER SO WE HAVE TO GET USE  TO IT.,B00KMRGF28_386_A1QTE23J88FVZX:0,IT IS VERY LIGHT AND THE PICTURE IS NICE  AND THE PRICE WAS AMAZING.,LAPTOP#DESIGN_FEATURES,positive,B00KMRGF28_386_A1QTE23J88FVZX:1,CAN EVEN READMY KINDLE ON THIS COMPUTER,LAPTOP#MISCELLANEOUS,positive,B00KMRGF28_386_A1QTE23J88FVZX:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B00KMRGF28_386_A1QTE23J88FVZX,OS#USABILITY,neutral,,,,,,DISPLAY#QUALITY,positive,LAPTOP#PRICE,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"excellent item, shipped on time, met my expectations, it doesnt heat at all, dont use it for gaming",B00KMRGF28_380_A3NKFNBLS4N4RJ:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B00KMRGF28_380_A3NKFNBLS4N4RJ,LAPTOP#GENERAL,positive,SHIPPING#QUALITY,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAPTOP#QUALITY,positive,LAPTOP#MISCELLANEOUS,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
for the price this is a super product out of the box.,B00KMRGF28_213_A1HYE6WQREOY5C:0,It wont wow you with its speed but who can complain at $249.,LAPTOP#OPERATION_PERFORMANCE,neutral,B00KMRGF28_213_A1HYE6WQREOY5C:1,plus this computer comes with a full size keyboard.,KEYBOARD#DESIGN_FEATURES,positive,B00KMRGF28_213_A1HYE6WQREOY5C:2,NO junkware!!,LAPTOP#DESIGN_FEATURES,positive,SOFTWARE#GENERAL,positive,B00KMRGF28_213_A1HYE6WQREOY5C:3,"This computer is great for someone who is looking to manage their online life(banling, facebook etc) and some basic offline work using MS Office.",LAPTOP#MISCELLANEOUS,positive,B00KMRGF28_213_A1HYE6WQREOY5C:4,the only drawback is no DVD player.. but for $20 you can buy an external one,LAPTOP#DESIGN_FEATURES,neutral,,,B00KMRGF28_213_A1HYE6WQREOY5C:5,,,,,,,,,,,,,,B00KMRGF28_213_A1HYE6WQREOY5C,LAPTOP#PRICE,neutral,LAPTOP#GENERAL,positive,,,,LAPTOP#PRICE,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Very light and beautiful.,B00AH4A950_3_A20TCCBI6TXGYX:0,It's just a little slow.,LAPTOP#OPERATION_PERFORMANCE,negative,B00AH4A950_3_A20TCCBI6TXGYX:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B00AH4A950_3_A20TCCBI6TXGYX,LAPTOP#DESIGN_FEATURES,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
five starts,B00AH4A950_16_A2URULTKOCNGPZ:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B00AH4A950_16_A2URULTKOCNGPZ,LAPTOP#GENERAL,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terribly slow...,B00AH4A950_17_A2TWJVVUH3GN61:0,Start up time took forever everything runs very slowly.,LAPTOP#OPERATION_PERFORMANCE,negative,B00AH4A950_17_A2TWJVVUH3GN61:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B00AH4A950_17_A2TWJVVUH3GN61,LAPTOP#OPERATION_PERFORMANCE,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Screen broke 1 month outside warranty.,B00AH4A950_14_A3ODX2HCMPBUCA:0,Overall build quality is cheap.,LAPTOP#QUALITY,negative,B00AH4A950_14_A3ODX2HCMPBUCA:1,Avoid Acer.,COMPANY#GENERAL,negative,B00AH4A950_14_A3ODX2HCMPBUCA:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B00AH4A950_14_A3ODX2HCMPBUCA,DISPLAY#QUALITY,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not bad.,B00AH4A950_15_A7XMOAALJQNFP:0,"Nice and light, seems to help your work instead of becoming work itself.",LAPTOP#DESIGN_FEATURES,positive,B00AH4A950_15_A7XMOAALJQNFP:1,Perfect size for me.,LAPTOP#DESIGN_FEATURES,positive,B00AH4A950_15_A7XMOAALJQNFP:2,"Probably not a gaming machine, which I have zero interest in.",LAPTOP#MISCELLANEOUS,neutral,,,B00AH4A950_15_A7XMOAALJQNFP:3,,,,,,,,,,,,,,,,,,,,,,,,B00AH4A950_15_A7XMOAALJQNFP,LAPTOP#GENERAL,neutral,,,,,,LAPTOP#USABILITY,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i just love this ultrabook,B00AH4A950_11_AC5RTYQQU6A9A:0,i defenitly recommend it for anyone for office and home work,LAPTOP#MISCELLANEOUS,positive,B00AH4A950_11_AC5RTYQQU6A9A:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B00AH4A950_11_AC5RTYQQU6A9A,LAPTOP#GENERAL,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
It's ok.,B00AH4A950_12_A2ZZTFOQZCX629:0,I find that it often gets very slow and I have to restart more than usual.,LAPTOP#OPERATION_PERFORMANCE,negative,B00AH4A950_12_A2ZZTFOQZCX629:1,"It's light and easy to use, though.",LAPTOP#DESIGN_FEATURES,positive,B00AH4A950_12_A2ZZTFOQZCX629:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B00AH4A950_12_A2ZZTFOQZCX629,LAPTOP#GENERAL,neutral,,,LAPTOP#USABILITY,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"I love this computer, this is my first ever Mac (I'm 21) and it took a little while to switch over from the OS I was used to, but it was a fast learning curve.",B0096VDM8G_8_A1BMRP4BO8IV13:0,"The resolution is gorgeous, the computer is light, it does everything I need and the interface is pretty intuitive.",DISPLAY#QUALITY,positive,B0096VDM8G_8_A1BMRP4BO8IV13:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B0096VDM8G_8_A1BMRP4BO8IV13,LAPTOP#GENERAL,positive,OS#USABILITY,neutral,,,,LAPTOP#DESIGN_FEATURES,positive,LAPTOP#GENERAL,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS#USABILITY,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I love this computer!,B0096VDM8G_74_A3JYJCVU8D2L54:0,However I am very upset that it doesn't have the superdrive built in!,LAPTOP#DESIGN_FEATURES,negative,B0096VDM8G_74_A3JYJCVU8D2L54:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B0096VDM8G_74_A3JYJCVU8D2L54,LAPTOP#GENERAL,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
